id,port,requesttime,browser,emailid,training,password,packet
1678,42525,1551901530,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",cf2a69b7-449a-42f4-adb4-773d17c0ab2e,3,1,P46
1679,61177,1551901984,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",e73abf72-0340-44af-ab26-1ab87d53ea59,3,1,P44
1680,61475,1551902484,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",294a3413-c10c-44c2-81d8-87414c6cec82,0,1,P47
1681,61477,1551902493,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",294a3413-c10c-44c2-81d8-87414c6cec82,0,0,P47
1682,53074,1551902610,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",d58b1ac1-3466-444f-a419-1aaa19c11464,0,1,P47
1683,53075,1551902617,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",d58b1ac1-3466-444f-a419-1aaa19c11464,0,1,P47
1684,30650,1551903117,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",450fa2f2-cdc3-4d17-b120-1673f9deccf4,3,1,P47
1685,56373,1551903133,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3616681b-c5b0-4e3a-9eff-de7067164d7a,0,1,P47
1686,22941,1551903136,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3616681b-c5b0-4e3a-9eff-de7067164d7a,0,1,P47
1687,45058,1551903244,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",e34f1829-1309-43fd-ae18-5534943e15b9,0,1,P47
1688,58465,1551903330,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",14c4a45d-f7c7-47fc-b319-24db34e48026,0,1,P47
1689,58467,1551903384,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",14c4a45d-f7c7-47fc-b319-24db34e48026,0,1,P47
1690,16962,1551903441,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",abf688c0-95ee-4af2-8225-e596c86e9f88,2,0,P47
1691,50886,1551903607,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:62.0) Gecko/20100101 Firefox/62.0,e084cb75-0288-4e3d-8b92-b84d7d30fec6,0,1,P39
1692,26517,1551903687,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",e9eeb7d5-6de4-4035-a022-61b57ad12162,0,1,P47
1693,57738,1551903783,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",52779d03-8a4d-4633-a553-8878562e6faf,1,1,P47
1694,65419,1551903978,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",d692bf05-fc5a-4301-ae3f-f86fd56e0e92,2,1,P43
1695,65422,1551903998,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",d692bf05-fc5a-4301-ae3f-f86fd56e0e92,2,1,P43
1696,63840,1551904102,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",37c33b07-cf9b-490e-94aa-1ffa12e05b5a,2,1,P47
1697,63886,1551904341,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",37c33b07-cf9b-490e-94aa-1ffa12e05b5a,2,1,P47
1698,63887,1551904356,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",37c33b07-cf9b-490e-94aa-1ffa12e05b5a,2,1,P47
1699,63888,1551904360,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",37c33b07-cf9b-490e-94aa-1ffa12e05b5a,2,1,P47
1700,5956,1551904395,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",f536d91a-7df0-409b-9565-aaf0807a62f0,1,1,P47
1701,34984,1551904813,"Mozilla/5.0 (Linux; Android 7.0; LG-M327) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",2cc415c9-3fc1-435b-a6fb-72b283d0e037,1,1,P44
1702,27330,1551906504,"Mozilla/5.0 (Linux; Android 9; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.105 Mobile Safari/537.36",6a95196d-1f64-4056-809b-90a574113dd1,2,1,P47
1703,64969,1551912133,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",d7ae3724-c857-4e24-9bbf-b40bb4962676,3,1,P47
1704,58289,1551913856,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",572a712b-ab5d-40bf-9aeb-a2b1843c094c,1,1,P48
1705,40148,1551914533,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",715dc011-7dce-46d1-ba66-fbfeb914f46e,0,1,P48
1706,40164,1551914559,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",715dc011-7dce-46d1-ba66-fbfeb914f46e,0,1,P48
1707,40164,1551914562,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",715dc011-7dce-46d1-ba66-fbfeb914f46e,0,1,P48
1708,40168,1551914569,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G960U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",715dc011-7dce-46d1-ba66-fbfeb914f46e,0,1,P48
1709,52130,1551915997,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",d7ae3724-c857-4e24-9bbf-b40bb4962676,3,0,P47
1710,44961,1551917581,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",4376c46f-998b-464e-950d-81f193187af6,3,1,P44
1711,59124,1551918052,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",14c4a45d-f7c7-47fc-b319-24db34e48026,0,1,P47
1712,35192,1551919538,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G960U Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.0 Chrome/67.0.3396.87 Mobile Safari/537.36",d421399c-ea14-4806-95ff-72f865c70bc5,0,1,P46
1713,54209,1551920999,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",e980ba24-ec93-40d0-8f88-0a6f655a7b75,3,1,P48
1714,63678,1551921480,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",642b2000-8728-4c1f-b5da-3e363b3b1490,1,1,P48
1715,58288,1551924790,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",04e648a7-f925-4abd-a0c5-4773f57fbc88,2,1,P48
1716,53886,1551930964,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",498161dc-1b62-41dd-836f-2a76ea2d52fd,1,1,P47
1717,50060,1551931040,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",d769c122-64e2-462a-9450-90c5c362e022,0,1,P42
1718,53898,1551931052,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",498161dc-1b62-41dd-836f-2a76ea2d52fd,1,1,P44
1719,53599,1551961085,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5a3d5712-b393-4fe9-8a5d-a14bc1a64f2c,0,1,P46
1720,53600,1551961104,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",5a3d5712-b393-4fe9-8a5d-a14bc1a64f2c,0,1,P46
1721,64344,1551969366,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36",da1b66ad-5d58-4e16-93b1-6d7dd171702d,0,1,P41
1722,1735,1551976685,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G892A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",f80ac533-e637-4e30-a452-497abc22ae69,0,1,P48
1723,2928,1551976711,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G892A Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",f80ac533-e637-4e30-a452-497abc22ae69,0,1,P48
1724,51103,1551976765,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",b708d18f-62d0-4748-94dd-24ac9188fa06,0,0,P41
1725,51113,1551976777,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",b708d18f-62d0-4748-94dd-24ac9188fa06,0,0,P41
1726,21517,1551977637,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",050186c9-a0f8-47c0-8643-b46090f643fa,0,1,P48
1727,53214,1551977642,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",050186c9-a0f8-47c0-8643-b46090f643fa,0,1,P48
1728,43271,1551986680,"Mozilla/5.0 (X11; CrOS x86_64 11151.59.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.94 Safari/537.36",5ec3aa86-a623-4767-98bf-d6f590af5b22,1,1,P39
1729,34257,1551989002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",4281e7a7-32d0-4895-97ff-e13da9088dca,0,1,P39
1730,53987,1551998282,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1b3c6da0-4f8b-4052-9fa3-2979e041d277,1,0,P45
1731,38932,1552000607,"Mozilla/5.0 (Linux; Android 9; Pixel 2 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",9b66604f-6d01-4e58-ac43-3b0b67ff6b1a,0,1,P43
1732,38940,1552000613,"Mozilla/5.0 (Linux; Android 9; Pixel 2 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",9b66604f-6d01-4e58-ac43-3b0b67ff6b1a,0,1,P43
1733,24582,1552006730,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1734,29270,1552006739,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1735,53110,1552006749,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1736,5886,1552006766,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1737,15306,1552006792,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1738,46390,1552006813,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1739,33166,1552006835,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1740,20354,1552006857,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3a3f0bfd-e474-4c63-8c42-3a749d5d106a,0,1,P47
1741,49685,1552014663,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",42db6312-94dc-49ee-8722-18d6dd6d37cb,0,1,P46
1742,48086,1552032607,"Mozilla/5.0 (Linux; Android 8.1.0; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",c15ee621-5d31-4c56-8500-ce37c415cc73,0,1,P49
1743,48402,1552033489,"Mozilla/5.0 (Linux; Android 8.1.0; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",c15ee621-5d31-4c56-8500-ce37c415cc73,0,1,P49
1744,48404,1552033498,"Mozilla/5.0 (Linux; Android 8.1.0; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",c15ee621-5d31-4c56-8500-ce37c415cc73,0,1,P49
1745,47296,1552045737,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",81de90f9-88d9-4b42-877d-c07065688f9f,2,1,P49
1746,54349,1552048116,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3d11a977-1bb4-443c-9992-8eae7854b0cf,1,1,P49
1747,24290,1552048704,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",83420021-6359-4313-8971-65a5102d707e,1,1,P50
1748,60323,1552048839,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",83420021-6359-4313-8971-65a5102d707e,1,1,P50
1749,51996,1552050644,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,f0a1eafd-c607-4173-bec1-e0294f74b28b,0,1,P50
1750,58066,1552051849,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",b121c104-2135-4724-9bb4-6973e4520b18,3,1,P49
1751,21278,1552052343,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",25b8ce78-4b45-4f82-b0a3-a84bfd779d3c,1,1,P50
1752,62445,1552054950,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",58a588f7-e37d-4121-b3c1-5a937c451d3e,3,1,P51
1753,64876,1552061625,Mozilla/5.0 (Windows NT 6.1; rv:65.0) Gecko/20100101 Firefox/65.0,58a588f7-e37d-4121-b3c1-5a937c451d3e,3,1,P51
1754,56467,1552062663,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",180696b6-020e-413b-9168-eec00bbcf077,0,0,P41
1755,49617,1552063233,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",c1c2e98b-a290-4e24-a94d-e1a949f69280,1,1,P48
1756,50660,1552065579,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",2bd7d559-6a55-4505-b78a-ce5786379e7b,0,1,P50
1757,47288,1552069417,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",6c799144-d856-4742-bcac-6b52e756494e,0,1,P48
1758,36796,1552069422,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",6c799144-d856-4742-bcac-6b52e756494e,0,1,P48
1759,61096,1552069435,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",6c799144-d856-4742-bcac-6b52e756494e,0,1,P48
1760,51961,1552071606,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",e9ff6e62-f959-4f80-9cd5-7739b4aa7bdc,2,1,P51
1761,2010,1552072460,"Mozilla/5.0 (Linux; Android 8.0.0; SM-S367VL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",a298315b-f994-470f-a339-873876159bed,0,1,P46
1762,43836,1552073692,"Mozilla/5.0 (X11; CrOS x86_64 11316.148.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.117 Safari/537.36",435f881e-5d66-4ae8-aa10-72482e136cb3,0,1,P52
1763,49754,1552076280,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",14c4a45d-f7c7-47fc-b319-24db34e48026,0,1,P53
1764,6311,1552078877,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",42e954ed-b4e8-49bd-9a5a-31fdf8f3d5cc,0,1,P42
1765,59077,1552092007,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",778c4de5-dbd7-44ba-aee0-e7da6fa96aef,0,1,P51
1766,49969,1552097342,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",b954eba6-eb2e-4a88-a4c3-809971eb8c7e,1,1,P52
1767,65018,1552097634,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",7454fbe4-4e1d-4d63-975c-5a9b49fb672c,1,1,P54
1768,65139,1552098344,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",7454fbe4-4e1d-4d63-975c-5a9b49fb672c,1,1,P54
1769,65155,1552098436,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",7454fbe4-4e1d-4d63-975c-5a9b49fb672c,1,1,P54
1770,29929,1552099829,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",7f3a5608-b9e7-437a-8de4-0462e67f00a6,3,0,P42
1771,59534,1552109252,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",20ec3c43-141d-43a7-8309-2eab9e6dfb0a,0,1,P45
1772,59535,1552109260,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",20ec3c43-141d-43a7-8309-2eab9e6dfb0a,0,1,P45
1773,50040,1552135684,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",792a496e-70a4-41b4-8ce8-388596c1f576,1,1,P37
1774,50190,1552135755,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/72.0.3626.101 Mobile/15E148 Safari/605.1",792a496e-70a4-41b4-8ce8-388596c1f576,1,0,P37
1775,54217,1552184576,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",83621665-dcb7-4a75-bb73-c65d2616d9a7,2,1,P52
1776,49198,1552229233,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",6be721ef-f403-42c5-8800-e602de96719e,0,1,P54
1777,59613,1552237597,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",f51939bc-6e20-43d6-9250-9fb5d657df6b,3,1,P53
1778,59624,1552237662,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",f51939bc-6e20-43d6-9250-9fb5d657df6b,3,1,P53
1779,43716,1552242611,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",a0a47775-5cff-43d7-92b1-1da74959fa13,0,1,P44
1780,43714,1552242619,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",a0a47775-5cff-43d7-92b1-1da74959fa13,0,1,P44
1781,60357,1552244584,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",4949dd6e-b728-4588-b3ed-837194526554,0,1,P37
1782,17194,1552247486,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3b103479-ac92-4db3-9493-48f37fdecf96,1,1,P47
